IDLink,Title,Headline,Source,Topic,PublishDate,SentimentTitle,SentimentHeadline,Facebook,GooglePlus,LinkedIn
31006.0,Lagarde urges Asia to take bigger role in guiding global economy,"By Bloomberg Asia needs to take a leadership role in the global economy that reflects the continent’s growing clout, International Monetary Fund managing director Christine Lagarde said. “Asian officials should keep monetary policy supportive, while using fiscal policy to boost growth and macro-prudential measures to protect financial stability,” Lagarde said in a speech Saturday in New Delhi ",Manila Bulletin,economy,2016-03-13 07:26:00,-0.0351763235340725,-0.266073586817059,7,0,0
67088.0,Obama's offshore-drilling mistake,President Obama's efforts at the Paris climate talks helped to achieve a strong global agreement that will set the world on a united path to,CNBC,obama,2015-12-15 12:24:39,-0.1875,-0.02475,61,0,4
51500.0,Why Microsoft Corporation Sold Its Feature Phone Business,The tech giant has sold its aging feature phone business for $350 million. ,The Motley Fool,microsoft,2016-05-20 10:38:00,0.0,-0.0721687836487032,-1,-1,-1
95833.0,Palestinian refugees in Beirut protest UNRWA aid cuts,Palestinian refugees gather outside the United Nations Relief and Works Agency for Palestine Refugees (UNRWA) office in Beirut to protest,Anadolu Agency,palestine,2016-05-10 15:15:20,0.176776695296637,0.0263251370310243,6,0,0
87404.0,Obama meets Erdogan amid talk of 'snub',"US President Barack Obama met his Turkish counterpart Recep Tayyip Erdogan in Washington, the White House said, amid serious tensions over press freedom and the war in Syria. Having previously stated the pair were unlikely to hold sit-down talks -- a decision widely perceived as a snub by Washington -- the White House said the two men had in fact met on the margins of a nuclear security summit ",AFP via Yahoo! News,obama,2016-03-31 20:51:00,-0.0354341693446151,-0.252030726328988,6,0,0
52236.0,World economy is an ‘urgent priority’: G7 leaders,"Group of Seven leaders on Friday said that pumping up the world economy was an &quot;urgent priority&quot;, but left the door open for a go-your-own-way approach in a sign of lingering divisions over how to boost growth. ",Manila Bulletin,economy,2016-05-26 19:51:00,0.0,-0.062149960401398,6,0,0
90498.0,Farage Hits Out At Obama Ahead Of UK Visit,"UKIP leader Nigel Farage has called Barack Obama the &quot;most for the presidency, is the latest Leave campaigner to hit out at Mr Obama.",Sky News,obama,2016-04-15 15:35:09,-0.0520833333333333,0.03125,226,2,0
48716.0,EU Students Contribute 3.7bn to the UK Economy,"Based on a report published in April, students from the European Union contribute a disproportionately large amount to the economy of the UK.",Masterstudies News (blog),economy,2016-05-10 21:20:19,0.0,-0.208514414057075,1,0,0
78390.0,New lanes of Hwy 79 in Palestine to open on Wednesday,"According to the Texas Department of Transportation, motorists who travel on US Highway 79 in Palestine should expect to see changes in the",KSWO,palestine,2016-02-16 13:55:09,-0.0878410461157881,0.0564759814262831,0,0,0
76264.0,Palestine: Village punished for deadly attack by three residents,"Palestine Liberation Organisation spokesman Ali Zakarneh said troops shot and injured four youths, one of whom was in critical condition after being hit in the",Morning Star Online,palestine,2016-02-05 00:17:38,-0.25462962962963,0.122916666666667,3,0,0
72805.0,Obama Engages Americans on Vision for America,"President Barack Obama is on the road, meeting face-to-face with Americans following a lofty State of the Union address that painted an optimistic vision for America in the years to come, while acknowledging deep divides over a variety of issues. Following the speech widely broadcast on television and multi-media platforms, the president traveled to Nebraska where he first stopped at the home of ",VOA News,obama,2016-01-13 20:54:00,0.0472455591261534,0.0775305432765658,-1,-1,-1
18690.0,"German Economy Largely Unfazed by Market Volatility, Markit Says","""""""Germany's private sector economy was largely unaffected by the recent stock-market turmoil,"""""" said Oliver Kolodseike, an economist at Markit.",Bloomberg,economy,2016-01-22 08:45:26,-0.166666666666667,-0.111803398874989,8,0,2
63939.0,Obama Thanksgiving message likens refugees to pilgrims,"WASHINGTON: US President Barack Obama Thursday urged Americans to open their hearts to refugees in his Thanksgiving message to the nation, likening them to the pilgrims the holiday celebrates. “Nearly four centuries after the Mayflower set sail, the world is still full of pilgrims — men and women who want nothing more than the chance for a safer, better future for themselves and their families ",Free Malaysia Today,obama,2015-11-26 16:36:00,0.0,0.103253348214286,1,0,0
22194.0,A whiff of panic in the Kremlin as economy sinks further,Only one month in and 2016 has already delivered a series of devastating economic blows to Russia. As the price of oil and the value of the,Reuters Blogs (blog),economy,2016-02-04 06:00:24,-0.452267016866645,-0.0027238352102525,200,9,94
44917.0,WWF initiates green economy in Kalimantan conservation area,"""""""The green economy program will be focused on the southern part of Kapuas Hulu, which includes seven districts. In the program, WWF and its",Jakarta Post,economy,2016-04-25 13:01:36,-0.176776695296637,-0.0255155181539914,20,0,2
86215.0,Palestine: 1/3 of Palestinian village left homeless by demolitions in ...,"IMEMC News &amp; Agencies: Mass Israeli demolitions, in the Jordan Valley village of Khirbet Tana, have left more than a third of its Palestinian",The Muslim News,palestine,2016-03-27 13:02:16,-0.322916666666667,-0.227088111570524,8,0,0
94941.0,Obama Comments on Donald Trump GOP Candidacy,"Obama Comments on Donald Trump GOP Candidacy. More. The president said, &quot;This is not entertainment. This is not a reality show.&quot;.",ABC News,obama,2016-05-06 17:49:12,0.0472455591261534,0.078192905271403,12,0,0
49255.0,German economy notches up strongest growth in 2 years,"Driven by booming domestic demand, German gross domestic product (GDP) expanded by 0.7 percent in seasonally and calendar-adjusted terms in the period from January to March, the federal statistics office Destatis said in a statement. &quot;Positive impulses came primarily from domestic demand,&quot; the statisticians said. By contrast, foreign trade had a moderately dampening effect because exports did ",AFP via Yahoo! India News,economy,2016-05-13 01:02:00,-0.0957540432856782,-0.193023142322263,0,0,0
15103.0,Examining the pros and cons of Microsoft Power BI tools,Microsoft Power BI tools provide a user-friendly interface and ready-made integration with other Microsoft products. This can help organizations surmount some,TechTarget,microsoft,2016-01-05 00:00:00,0.0,0.115117332760677,-1,-1,-1
56513.0,US investors optimistic about Indian economy: UK Sinha,"MUMBAI: Sebi Chairman UK Sinha today said investors in the US have a high level of optimism about India, especially because of the policy",Economic Times,economy,2016-06-14 09:40:08,0.176776695296637,0.0727192267388756,-1,0,0
56539.0,Alibaba's magic still casting money spells,"Chinese giant Alibaba Group Holding expects to double its transactions volumes by 2020, and still expects considerable growth. The company",euronews,economy,2016-06-14 15:20:09,0.0826216778319723,-0.269017259360123,-1,1,1
35034.0,"Microsoft slashes the price of Xbox One bundles, and games"," Microsoft is launching its Spring Sale today, offering the Xbox One at its lowest price ever. Xbox One console bundles will be going for $300 at select retailers across the U.S., which is $50 off the regular price. It seems to already have started over at Best Buy. For those who haven’t got a console yet and are looking to let loose in the urban dystopia of Tom Clancy’s The Division, you may ",Digital Trends via Yahoo! Sports,microsoft,2016-03-20 10:31:00,0.0,-0.115295053926335,0,0,0
508.0,'Indian and German economies are lighthouses in the currently dull ...,Indian and German economies are among the lighthouses in the currently rather dull world economy. Their links continue to intensify. Trade in,Times of India,economy,2015-11-09 19:20:10,-0.0321067986925259,-0.0971549863052481,0,0,0
8008.0,Kenya's Economy to Feel the Effects of Global Financial Tightening,"With the US Federal Reserve expected to raise interest rates later this month, a new report is warning that Kenya's economy remains",AllAfrica.com,economy,2015-12-09 07:00:16,0.040187278597973,-0.0300257675534151,3,0,0
78513.0,White House: Obama Will Not Attend Justice Scalia's Funeral,"President Barack Obama will not attend Justice Antonin Scalia's funeral Saturday, the White House confirmed. Instead, the president will pay",NBCNews.com,obama,2016-02-17 19:12:02,-0.268518518518519,-0.152176848468736,5568,181,36
31876.0,Fed flags up global risks to US economy,The Federal Reserve has flagged up risks to the US outlook from global financial and economic developments even as it stuck with plans to lift,Financial Times,economy,2016-03-16 18:09:28,0.0810226520109587,0.0700694444444444,42,3,729
102740.0,Palestine-Egypt to Set Mediterranean Sea Border,Palestinian ambassador to the United Nations said on Friday that the Palestinian and Egyptian foreign ministries have reportedly initiated negotiations to determine the undersea border between their territories. ,The ,palestine,2016-06-18 15:17:00,-0.0113389341902768,-0.106302508033845,-1,-1,-1
78289.0,Obama holds first summit in US with Southeast Asian leaders,"RANCHO MIRAGE, Calif. (AP) — President Barack Obama and leaders of Southeast Asian nations discussed regional security issues Tuesday before closing a summit called to show solidarity and U.S. seriousness about staying engaged in a region where a rising China has rattled American allies. ",Associated Press via Yahoo! Finance,obama,2016-02-16 12:37:00,0.108703294568288,0.135837142218628,3,0,0
30879.0,Buoyant SNP faces down the economic apocalypse,Preceding the economic forecasts had been another extended bout of Scottish self-loathing as columns of the usual suspects emerged to,The Guardian,economy,2016-03-12 00:20:31,-0.0199809343804357,-0.0545544725589981,42,4,2
63825.0,"Krauthammer's Take: Under Obama, ISIS Has Create Largest Terror ...","Under President Obama's leadership, ISIS has created a terrorist-training proto-state bigger than anything in the history of the world, Charles",National Review Online,obama,2015-11-26 06:04:36,-0.330555555555556,-0.0799502686333539,1112,3,0
25380.0,Mendix to Accelerate Enterprise Digital Transformation by Collaborating with Microsoft,"BOSTON--(BUSINESSWIRE)-- Customers of the Microsoft Azure platform & services now have access to Mendix’s rapid application development platform for innovative web, mobile and IoT applications Mendix, ",Business Wire via Yahoo UK & Ireland Finance,microsoft,2016-02-18 01:00:00,0.0395284707521047,0.060140653040586,0,0,8
182.0,Devops platform Cloud Foundry floats on Microsoft's Azure,Open-source devops platform Cloud Foundry has opened for business on Microsoft's cloud. Cloud Foundry hit general availability on Azure on,The Register,microsoft,2015-11-04 00:00:00,-0.0267006466854294,-0.015343445407218,-1,-1,-1
4538.0,Positive outlook for NZ economy - NZIER,"The outlook for the economy looks positive and growth will head back towards three percent, according to the Institute of Economic Research's",Radio New Zealand,economy,2015-11-25 01:01:15,0.106314658974964,-0.131029606926886,2,0,0
30404.0,What are negative interest rates and how do they work?,"Desperate to jolt the eurozone economy back to life, the European Central Bank has cut a key interest rate that was already at less than zero. The ECB cut Thursday its key deposit rate to minus 0.4 percent from minus 0.30 percent previously. The ECB has three main interest rates with which it can steer prices and, by extension, the economy. ",AFP via Yahoo! News,economy,2016-03-10 06:28:00,0.0,-0.187683478087874,1,0,0
2207.0,Circular economy leak: New rules on recyclable TV screens,"The commission is due to present its paper on the circular economy next month, but a draft version was leaked and seen by this website.",EUobserver,economy,2015-11-16 08:27:11,0.159722222222222,0.05,5,2,9
39751.0,Microsoft's 'CaptionBot' Will Provide A Caption For Your Selfie And ...,"Enter CaptionBot """""" Microsoft's new artificial intelligence project, which utilizes computer vision and language to analyze images and come up",iDigitalTimes.com,microsoft,2016-04-04 16:41:27,0.0296463530640786,-0.105148878024007,1,1,2
17371.0,Prospera Financial Services Increases Stake in Microsoft Co. (MSFT),"Microsoft logo Prospera Financial Services boosted its stake in Microsoft Co. (NASDAQ:MSFT) by 5.2% during the fourth quarter, according to",EMQ,microsoft,2016-01-17 19:40:26,0.0,-0.111803398874989,0,0,0
44314.0,UK Economy Set To Grow Despite Global Economy Going Through Turmoil,"A new research has outlined that the economy of UK is set to grow to higher heights in 2016. This is despite the fact that the global world economy has been on a low growth. One of the reasons that are set to increase the rate of UK economic growth, according to the report, is consumer spending. ",The London News Review,economy,2016-04-22 06:11:00,-0.263445537324821,-0.344878360917824,0,0,0
76219.0,Obama Comparisons Trail Young Senators Seeking GOP Nod,"After seven years of Republicans holding up President Barack Obama's one term in the U.S. Senate as evidence of naivete and inexperience,",ABC News,obama,2016-02-04 21:07:30,-0.0883883476483184,0.0217202514642787,8,0,0
72540.0,A Sting to Legitimise the Theft of Palestinian Land,"In fact, tens of thousands of Palestinian Arabs reside on the other side of the wall. And the Jewish settlement of Ma""""""ale Adumim (pop. 35,000) is",The Wire,palestine,2016-01-14 23:24:56,-0.175810185185185,-0.128701213684433,42,2,1
29689.0,China labour rules harm economy — Finance Minister,"BEIJING: China’s labour regulations harm workers by reducing job opportunities, the finance minister said Monday as Beijing tries to restructure its economy while avoiding mass layoffs and social unrest. The labour contract law passed in 2007 restricts companies’ ability to fire workers. Minister Lou Jiwei said it was discriminatory towards people entering the workforce, and […] ",The Borneo Post,economy,2016-03-07 14:25:00,0.160109950371964,-0.319425594559408,0,0,0
57047.0,Bank of England says Brexit would pose risks to global economy,"The Bank of England escalated its warnings about the fallout from a British vote to leave the European Union next week, saying it could harm the global economy and sterling looked increasingly likely to fall further after an &quot;Out&quot; decision. The BoE's monetary policymakers also discussed the Bank's contingency plans to protect the banking system in the event of an &quot;Out&quot; vote, including closer ",Reuters - UK Focus via Yahoo UK & Ireland Finance,economy,2016-06-16 04:48:00,0.0376889180722205,0.148328500311572,-1,0,0
41202.0,Global recovery ‘in danger of stalling’,"The world economy is beset by feeble growth and a recovery that is “weak, uneven and in danger of stalling yet again,” according to the latest Brookings Institution-Financial Times tracking index. ",Financial Times via Yahoo! New Zealand Finance,economy,2016-04-10 21:11:00,-0.161598281641946,-0.369389636213597,0,0,0
64977.0,Seven Classic Propaganda Techniques President Obama Used to ...,"As I watched President Barack Obama's press conference in Paris, I found myself thinking back on an undergraduate marketing class I took",TheBlaze.com,obama,2015-12-02 19:07:38,0.132582521472478,0.0829113896938485,594,0,0
21999.0,"Economic Growth Makes Workers More Valuable, Not Mandates","A healthy economy is the best way to raise wages """""" more jobs, better pay, as in 2000 when a record percent of the population age 16 and over",Forbes,economy,2016-02-03 16:32:24,-0.618718433538229,0.728606851896087,6,1,3
76157.0,"Obama to propose 1.6 percent pay raise for federal, military personnel",President Barack Obama's 2017 budget will include a 1.6 percent pay increase for military and civilian federal personnel. The proposal will be,FederalNewsRadio.com,obama,2016-02-04 16:05:32,0.189341374902582,0.0559016994374947,32,0,2
89554.0,Obama: Clinton Didn't &quot;Intentionally&quot; Put America In Jeopardy; I ...,"President Obama is quizzed about the investigation by the FBI Justice Obama contended she did not jeopardize America's national security,",RealClearPolitics,obama,2016-04-10 15:38:08,-0.0753778361444409,-0.0925871896933507,1452,36,9
20619.0,Microsoft Pyjion boosts Python speed,"A new open source Microsoft project, Pyjion, improves the Python language's speed by augmenting its stock interpreter with a JIT derived from",InfoWorld,microsoft,2016-01-29 11:04:29,0.0,-0.272423137565502,3,1,4
18914.0,We are optimistic that Chinese economy will begin to stabilise: Ryan ...,The attention now turns to the Bank of Japan which has a very strong case for easing given that their economy is underwhelming and inflation,Economic Times,economy,2016-01-23 09:32:19,0.0,0.255,0,0,0
83612.0,Israel takes aim at Hamas-run TV channel for 'incitement',Israeli Prime Minister Benjamin Netanyahu said Sunday that Israel was pushing several countries to ban transmission of Palestinian television,www.worldbulletin.net,palestine,2016-03-14 07:21:13,0.0395284707521047,0.124266855846554,0,0,0
98375.0,HS softball: New Palestine routs Bishop Chatard,"NEW PALESTINE — After four consecutive sectional championships and two state titles (2008-09), early tournaments exits were not what New Palestine softball coach Ed Marcum had become accustomed to.                 ",The Indianapolis Star,palestine,2016-05-25 19:24:00,-0.0551198189805122,-0.126295371385231,3,0,0
96159.0,Can a Palestinian activist write a book that is devoid of politics? Two ...,"'It's art. Take it for what it is,&quot; sighed the Palestinian novelist Susan Abulhawa, author of the acclaimed new novel The Blue Between Sky and",The National,palestine,2016-05-12 14:50:20,-0.0780047150941729,-0.125024036150592,5,0,0
7431.0,Second-Generation Microsoft Band Discounted in the UK,"Microsoft has recently launched the second-generation Band smart wristband, so it's only natural to expect the company to cut the price of the",Softpedia News,microsoft,2015-12-07 08:49:22,0.0,0.0257679250654354,0,0,0
63912.0,President Obama: 'No specific and credible' threat to the US,"President Obama spoke from the White House briefing room Nov. 25, after a meeting with members of his national security team. ()",Washington Post,obama,2015-11-25 00:00:00,-0.12846752994434,-0.0595896587753851,0,0,0
66058.0,Rubio: Obama is 'completely overwhelmed',"Marco Rubio said President Obama's Sunday night speech did nothing to assure people he's handling the Islamic State aggressively, and said",Washington Examiner,obama,2015-12-08 00:00:00,0.0,0.211398581166118,121,6,1
23714.0,"Layoff's continue within Microsoft's mobile division, as &quot;dozens&quot; lose ...","Microsoft is undergoing some truly significant shifts from its previous stance as the Windows company toward a new strategy as the """"""mobile-first",WinBeta,microsoft,2016-02-10 23:53:29,-0.0397827468540103,0.245873246575634,2,3,0
46672.0,Sizing Up the Obama Economy,"How did the U.S. economy perform under President Barack Obama? Better than it could have, but still poorly enough to leave a lot of people",Bloomberg View,economy,2016-05-02 12:23:14,0.10248644896874,-0.0903048652027659,22,4,5
8742.0,Doc Mgt Roll-Up: Microsoft's ECM Partnership,Enterprise content management (ECM) vendor TechnologyOne and Microsoft have entered a partnership built on the newly unveiled Microsoft,CMSWire,microsoft,2015-12-11 20:00:21,0.0,0.0441941738241592,0,0,20
53032.0,Scottish newspapers worth 1bn to the economy,"A report by Optimal Economics found the wages, profit and other payments made directly by the industry were worth """"147 million, with 3,100",The Times (subscription),economy,2016-05-31 00:40:07,0.0944911182523068,0.0484928644968871,1,0,0
57767.0,Why Microsoft co-founder Paul Allen is building the world's largest ...,"Only someone like Paul Allen — the billionaire co-founder of Microsoft, owner of the Seattle Seahawks, dreamer and space enthusiast — might",Washington Post,microsoft,2016-06-20 05:05:10,0.0,0.013335537736644,96,8,67
90449.0,"Obama: Trump, Cruz proposals harm U.S. foreign policy",President Barack Obama said Tuesday that campaign trail rhetoric from leading GOP candidates is damaging the U.S. in the eyes of foreign leaders. ,CNN,obama,2016-04-06 07:06:00,-0.108796296296296,0.0637887953849786,-1,-1,-1
67778.0,Obama: ISIS is losing ground,"President Barack Obama on Friday used his last press conference of 2015 to defend his administration's strategy against ISIS in the wake of terrorist attacks in California and Paris, as well as highlight policy achievements from the year, including negotiations with Cuba and Iran, action on climate change and more people signing up for health insurance under the Affordable Care Act. ",CNN.com,obama,2015-12-18 12:10:00,0.0,0.181767455430501,409,0,0
19620.0,Experts forecast how economy would fair in 2016,"Given the present economic realities and indices, a group of experts have predicted that year 2016, though full of opportunties would be a",NAIJ.COM,economy,2016-01-26 13:40:25,0.0944911182523068,-0.119925402950031,19,0,0
92148.0,"Obama dismisses Putin, but Czar is getting better of us again and ...","To pinched-nostril commentators in the West, Vladimir Putin, Czar of all the Russias, is a boorish clown destined for ultimate failure. To me, he's",New York Post,obama,2016-04-23 18:45:10,0.0883065255479272,0.0109375,519,22,7
19302.0,Microsoft to delay its Windows 10 upgrade AGAIN,Microsoft previously stated ambitions to roll-out its Windows 10 Mobile sources have reported that this was internal deadline at Microsoft.,Express.co.uk,microsoft,2016-01-25 12:00:27,0.0721282202659275,-0.0698771242968684,7,1,20
11143.0,US Economy Grew at 2 Percent Annual Rate in Third Quarter,"US economy grew at 2 pct. annual rate in third quarter, slightly less than previous estimate ",ABC News,economy,2015-12-22 05:52:00,-0.0790569415042095,0.0161374306091976,7,0,2
77417.0,Palm Springs road closures announced for Obama visit,"In preparation for President Barack Obama's visit to the Coachella Valley, the Palm Springs Police Department has announced the closure of",The Desert Sun,obama,2016-02-11 00:55:04,-0.0994368911043582,-0.0340965453493738,417,2,0
63927.0,Israel Harvesting Slain Palestinians' Organs: Palestine's UN envoy,"The Palestinian ambassador to the United Nations (UN) says the Tel Aviv regime The Palestinian envoy further protested Israel's """"""persistent",Center for Research on Globalization,palestine,2015-11-05 00:00:00,0.0,0.0559016994374947,-1,-1,-1
80575.0,The Civil War comes to East Palestine,EAST PALESTINE - The village high school was chosen as one out of only three schools in the nation to participate in a new pilot program through the Gettysburg National Park Servic. ,Lisbon Morning Journal,palestine,2016-02-27 21:48:00,-0.0944911182523068,-0.084813614845977,1,0,0
75207.0,"Saturday, 30 Jan 2016","NABLUS, January 28, 2016 (WAFA) – The 'Al-Quds Index' of the Palestine Exchange closed the week’s trading on Thursdayat 531.27 points, up by 0.59 points (0.11%) compared to Wednesday’s trading session, according to the PEX daily report. ",,palestine,2016-01-30 04:32:00,0.0,-0.0607390822379718,0,0,0
59001.0,"Brexit vote could impact Nashville tourism, broader economy",The sharp drop in value of the British pound amid the United Kingdom's pending exit from the European Union could have short-term,The Tennessean,economy,2016-06-24 19:46:06,0.0773398041922786,-0.0673327795392637,-1,0,9
11380.0,"AVCP lays off 30 employees, cites economy","It is unclear why the layoffs are occurring, but the release attributes it to the economy. In mid-September, AVCP was included in a historic",Alaska Public Radio Network,economy,2015-12-22 17:20:19,-0.124742533197292,-0.0322916666666667,2,1,1
3275.0,Salesforce.com poaches Microsoft's top CRM exec as relationship ...,"Microsoft Corp. and Salesforce.com Inc. are no strangers to poaching from one another, but the rivalry has so far been mostly limited to",SiliconANGLE (blog),microsoft,2015-11-19 18:20:16,-0.0416666666666667,0.0361469840514878,1,1,26
58027.0,Microsoft becomes first tech giant to invest in legal weed industry,Tech giant Microsoft announced Thursday it is partnering with a cannabis industry-focused software company called Kind Financial.,The Independent,microsoft,2016-06-20 18:40:09,0.103644524698606,-0.0294627825494395,-1,0,1
23029.0,Home &gt; Video &gt; Russian Economy: What's the Endgame for ...,Feb. 8 -- J.P. Morgan Global Market Strategist Anastasia Amoroso and Univrsity of Chicago Professor Luigi Zingales discuss the impact of low oil prices on the,Nasdaq,economy,2016-02-08 12:45:27,0.0790569415042095,-0.075,0,0,0
38936.0,Microsoft's new tools let businesses integrate Skype into their own ...,"Following yesterday's news about bringing bots to the Skype platform, Microsoft today unveiled two more SDKs for its Skype platform which will",TechCrunch,microsoft,2016-03-31 19:25:20,-0.125173490714998,0.133250447722257,146,27,130
59585.0,Microsoft partners with ISTE to provide new school planning and ...,Microsoft yesterday announced their partnership with the International Society for Technology in Education (ISTE) to ensure educators and,MSPoweruser.com,microsoft,2016-06-27 23:20:10,-0.0164701961467102,0.0294627825494395,-1,1,0
74645.0,Tangible achievements of the Russell Tribunal on Palestine,There's little doubt in my mind that the sustained campaign by Irish activists (detailed in a press release by the Ireland Palestine Solidarity,Middle East Monitor,palestine,2016-01-27 11:17:38,0.220970869120796,-0.231682682285639,66,1,1
12403.0,Tech giants spot opportunity in forecasting China's smog,"By Adam Rose BEIJING (Reuters) - Air pollution in China could be big business. Two of the world's largest technology firms, IBM and Microsoft, are vying to tap the nascent, fast-growing market for forecasting air quality in the world's top carbon emitters. Bouts of acrid smog enveloping Beijing prompted authorities in the Chinese capital to declare two unprecedented &quot;red alerts&quot; this month - a ",Reuters via Yahoo! Sports,microsoft,2015-12-28 18:38:00,0.122761593955998,0.0729996094196904,1,0,0
54758.0,Utah has best state economy with high marks for investment in ...,"Utah has the best state economy in the U.S. thanks to rapid business growth, low unemployment and a strong talent pool, according to a",Deseret News,economy,2016-06-07 02:40:07,0.194726076706472,-0.133333333333333,82,1,135
78590.0,Obama to nominate Scalia successor 'in due time',"President Barack Obama speaks to reporters about the death of Supreme Court Justice Antonin Scalia at Omni Rancho Las Palmas in Rancho Mirage, Calif., Saturday, Feb. 13, 2016. Scalia, 79, was found dead Saturday morning at a private residence in the Big Bend area of West Texas. ",Glenwood Springs Post Independent,obama,2016-02-15 05:46:00,0.265165042944955,0.167087536786844,-1,-1,-1
7851.0,Windows 10: Microsoft gets more aggressive with automatic OS ...,"MICROSOFT has increased its efforts to push PC owners to upgrade to Windows 10 thanks to a subtle quite to the Windows Update app,",Express.co.uk,microsoft,2015-12-08 16:40:23,0.0,-0.148523079512737,11,1,0
10421.0,Top Mobile Apps of 2015 Released: Microsoft Not Present,The most notable reason for Microsoft being MIA from the mobile industry is its &quot;chicken and egg&quot; issue with its mobile products - i.e. mobile,Nasdaq,microsoft,2015-12-19 00:17:21,-0.176776695296637,0.210492285642051,4,0,0
27586.0,How Buhari can rescue Nigeria's economy from collapse,"In this interview , the legal luminary says the with the harsh economic situation on ground, the Buhari led government needs to sit up especially",Vanguard,economy,2016-02-28 02:20:26,-0.005892556509888,-0.187181841177681,74,2,3
31202.0,Iran puts brakes on implementation of contracts with Russia by ...,&quot;I have to note that the level of our current economic relations is in line with political ties. In general our ties with Iran have become more intense,TASS,economy,2016-03-14 13:19:35,-0.118585412256314,-0.272997938139457,4,0,1
19943.0,Microsoft Translator adds new customization features for use in ...,"Microsoft's Translator service expanded significantly during the last year, adding new languages, integration into Cortana and cross-platform",WinBeta,microsoft,2016-01-27 16:58:30,-0.011574074074074,-0.0314269680527352,5,6,4
6512.0,South Korea's GDP growth hits 5-year high in Q3,"South Korea's economy grew at the fastest pace in more than five years in the third quarter, driven by a strong rebound in consumer spending, central bank data showed on Thursday. Asia's fourth-largest economy expanded by 1.3 percent in the July-September period, the fastest on-quarter growth since the second quarter of 2010, the Bank of Korea said. The quarter saw consumers venture back into ",AFP via Yahoo! News,economy,2015-12-02 18:55:00,-0.145833333333333,0.0232565127354766,1,0,0
35801.0,Economy beyond summit,"Ten months after the inauguration of the Muhammadu Buhari administration, the President only last Monday unfolded what he termed his",BusinessDay,economy,2016-03-24 00:20:50,0.0,0.0127331648718738,0,0,0
77937.0,Obama tells Putin to stop hitting opposition forces in Syria,"Rancho Mirage, California (CNN) President Barack Obama urged Russian President Vladimir Putin to end his air campaign against Syrian",CNN,obama,2016-02-14 16:35:02,-0.266817177576707,-0.0286769667338202,400,14,0
28338.0,How Microsoft Just Changed 'Minecraft',"Just as Lego continues to release new brick play sets to spur kids' imaginations,Microsoft-owned developer Mojang also introduces new virtual",Fortune,microsoft,2016-03-01 21:39:32,0.144412723546861,-0.0650212832866935,23,4,35
16211.0,Acuity Brands to Demonstrate Indoor Positioning at NRF 2016 with ...,"Acuity Brands, Inc. today announced that it will be showcasing its new LED lighting-based indoor positioning technology at the Microsoft Retail Industry Group",LEDinside,microsoft,2016-01-13 03:40:28,0.166666666666667,-0.0042525863589985,0,0,4
103076.0,"Giuliani: Trump is right, Obama is showing weakness","In the interview, Giuliani said he agreed with Trump's stance that Obama shows weakness and warned that this weakness will lead to more",Arutz Sheva,obama,2016-06-26 04:40:18,-0.109996580355895,-0.127425475257101,47,12,27
87329.0,Obama shortens prison sentences for 61 drug offenders,"WASHINGTON (AP) — President Barack Obama commuted the prison sentences of 61 drug offenders on Wednesday including more than a third serving life sentences, working to give new energy to calls for overhauling the U.S. criminal justice system. ",Associated Press via Yahoo! News,obama,2016-03-30 09:47:00,-0.0472455591261534,0.0400151701739776,31,0,0
76685.0,A Push To Make Obama's Birthday A State Holiday,August 4th is Barack Obama's birthday. Democratic lawmakers have filed legislation to make the day a state holiday. That would mean state,WUIS 91.9,obama,2016-02-08 10:57:33,-0.068888888888889,0.0943709281979626,6,0,0
43913.0,Microsoft Is Officially Killing Off the Xbox 360,"Microsoft will no longer make new Xbox 360 units, the Redmond, Calif.-based firm announced Wednesday. However, it will keep selling",TIME,microsoft,2016-04-20 21:41:19,-0.115489144530597,-0.309415906386533,91,15,68
38952.0,"Small Businesses Cautious, More Pessimistic on Economy","The spring findings of PNC's biannual telephone survey, which began in 2003, reveal that 43 percent are pessimistic about the U.S. economy,",Builder Magazine,economy,2016-03-31 14:41:13,0.0732306166455378,0.109108945117996,1,0,0
36142.0,The Great Ponzi Scheme of the Global Economy,"CHRIS HEDGES: We're going to be discussing a great Ponzi scheme that not only defines not only the U.S. but the global economy, how we",CounterPunch,economy,2016-03-25 09:20:45,0.0,-0.304797160027261,199,7,1
39345.0,"Microsoft Building Chat Bot Network Powered By Cortana, Bing",Microsoft is packaging Cortana's smarts with Bing's technology to create a developer framework for chat bots that will help developers build their own chat bot for everything from Skype to Web sites to enterprise software applications. ,MediaPost,microsoft,2016-04-01 07:12:00,-0.291666666666667,-0.0694444444444445,4,0,4
1814.0,Preventable Colon Cancer Deaths Cost The Economy $6.4 Billion,Almost 20 percent of the people in low-income communities who die of colon cancer could have been saved with early screening. And those,NPR,economy,2015-11-13 21:47:13,0.176776695296637,-0.112221299232106,168,10,63
45790.0,Economy May Expand by 7.8% in 2017-18: UN Report,"Indian economy is projected to expand by 7.6 per cent in 2016-17 and accelerate to 7.8 per cent in 2017-18, mainly on the back of domestic consumption demand aided by steady employment and a relatively low inflation, a UN report for the Asia-Pacific said today. ",Outlook India,economy,2016-04-28 03:29:00,-0.154860443802392,-0.223418392132612,0,0,0
